년,관서,주소,구,죄종,연령,범죄자수
2015,중부,서울시 중구 수표로 27,중구,살인,14미만,0
2015,중부,서울시 중구 수표로 27,중구,살인,14세,0
2015,중부,서울시 중구 수표로 27,중구,살인,15세,0
2015,중부,서울시 중구 수표로 27,중구,살인,16세,0
2015,중부,서울시 중구 수표로 27,중구,살인,17세,0
2015,중부,서울시 중구 수표로 27,중구,살인,18세,0
2015,중부,서울시 중구 수표로 27,중구,살인,19세,0
2015,중부,서울시 중구 수표로 27,중구,살인,20세,0
2015,중부,서울시 중구 수표로 27,중구,살인,21~25,1
2015,중부,서울시 중구 수표로 27,중구,살인,26~30,0
2015,중부,서울시 중구 수표로 27,중구,살인,31~35,0
2015,중부,서울시 중구 수표로 27,중구,살인,36~40,1
2015,중부,서울시 중구 수표로 27,중구,살인,41~45,0
2015,중부,서울시 중구 수표로 27,중구,살인,46~50,0
2015,중부,서울시 중구 수표로 27,중구,살인,51~55,0
2015,중부,서울시 중구 수표로 27,중구,살인,56~60,0
2015,중부,서울시 중구 수표로 27,중구,살인,61~64,0
2015,중부,서울시 중구 수표로 27,중구,살인,65~70,0
2015,중부,서울시 중구 수표로 27,중구,살인,71이상,0
2015,중부,서울시 중구 수표로 27,중구,살인,미상,0
2015,중부,서울시 중구 수표로 27,중구,폭력,14미만,0
2015,중부,서울시 중구 수표로 27,중구,폭력,14세,1
2015,중부,서울시 중구 수표로 27,중구,폭력,15세,3
2015,중부,서울시 중구 수표로 27,중구,폭력,16세,6
2015,중부,서울시 중구 수표로 27,중구,폭력,17세,21
2015,중부,서울시 중구 수표로 27,중구,폭력,18세,11
2015,중부,서울시 중구 수표로 27,중구,폭력,19세,14
2015,중부,서울시 중구 수표로 27,중구,폭력,20세,21
2015,중부,서울시 중구 수표로 27,중구,폭력,21~25,137
2015,중부,서울시 중구 수표로 27,중구,폭력,26~30,186
2015,중부,서울시 중구 수표로 27,중구,폭력,31~35,216
2015,중부,서울시 중구 수표로 27,중구,폭력,36~40,160
2015,중부,서울시 중구 수표로 27,중구,폭력,41~45,232
2015,중부,서울시 중구 수표로 27,중구,폭력,46~50,238
2015,중부,서울시 중구 수표로 27,중구,폭력,51~55,250
2015,중부,서울시 중구 수표로 27,중구,폭력,56~60,204
2015,중부,서울시 중구 수표로 27,중구,폭력,61~64,78
2015,중부,서울시 중구 수표로 27,중구,폭력,65~70,74
2015,중부,서울시 중구 수표로 27,중구,폭력,71이상,48
2015,중부,서울시 중구 수표로 27,중구,폭력,미상,45
2015,종로,서울시 종로구 율곡로 46,종로구,살인,14미만,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,14세,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,15세,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,16세,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,17세,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,18세,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,19세,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,20세,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,21~25,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,26~30,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,31~35,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,36~40,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,41~45,1
2015,종로,서울시 종로구 율곡로 46,종로구,살인,46~50,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,51~55,1
2015,종로,서울시 종로구 율곡로 46,종로구,살인,56~60,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,61~64,1
2015,종로,서울시 종로구 율곡로 46,종로구,살인,65~70,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,71이상,0
2015,종로,서울시 종로구 율곡로 46,종로구,살인,미상,0
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,14미만,0
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,14세,5
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,15세,5
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,16세,6
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,17세,9
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,18세,5
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,19세,10
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,20세,19
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,21~25,113
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,26~30,152
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,31~35,148
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,36~40,143
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,41~45,161
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,46~50,203
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,51~55,198
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,56~60,200
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,61~64,80
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,65~70,71
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,71이상,45
2015,종로,서울시 종로구 율곡로 46,종로구,폭력,미상,42
2015,남대문,서울시 중구 한강대로 410,중구,살인,14미만,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,14세,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,15세,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,16세,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,17세,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,18세,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,19세,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,20세,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,21~25,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,26~30,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,31~35,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,36~40,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,41~45,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,46~50,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,51~55,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,56~60,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,61~64,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,65~70,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,71이상,0
2015,남대문,서울시 중구 한강대로 410,중구,살인,미상,0
2015,남대문,서울시 중구 한강대로 410,중구,폭력,14미만,0
2015,남대문,서울시 중구 한강대로 410,중구,폭력,14세,0
2015,남대문,서울시 중구 한강대로 410,중구,폭력,15세,1
2015,남대문,서울시 중구 한강대로 410,중구,폭력,16세,1
2015,남대문,서울시 중구 한강대로 410,중구,폭력,17세,0
2015,남대문,서울시 중구 한강대로 410,중구,폭력,18세,2
2015,남대문,서울시 중구 한강대로 410,중구,폭력,19세,8
2015,남대문,서울시 중구 한강대로 410,중구,폭력,20세,6
2015,남대문,서울시 중구 한강대로 410,중구,폭력,21~25,38
2015,남대문,서울시 중구 한강대로 410,중구,폭력,26~30,69
2015,남대문,서울시 중구 한강대로 410,중구,폭력,31~35,111
2015,남대문,서울시 중구 한강대로 410,중구,폭력,36~40,126
2015,남대문,서울시 중구 한강대로 410,중구,폭력,41~45,166
2015,남대문,서울시 중구 한강대로 410,중구,폭력,46~50,180
2015,남대문,서울시 중구 한강대로 410,중구,폭력,51~55,150
2015,남대문,서울시 중구 한강대로 410,중구,폭력,56~60,131
2015,남대문,서울시 중구 한강대로 410,중구,폭력,61~64,58
2015,남대문,서울시 중구 한강대로 410,중구,폭력,65~70,46
2015,남대문,서울시 중구 한강대로 410,중구,폭력,71이상,23
2015,남대문,서울시 중구 한강대로 410,중구,폭력,미상,6
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,14미만,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,14세,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,15세,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,16세,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,17세,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,18세,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,19세,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,20세,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,21~25,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,26~30,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,31~35,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,36~40,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,41~45,1
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,46~50,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,51~55,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,56~60,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,61~64,1
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,65~70,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,71이상,0
2015,서대문,서울 서대문구 통일로 113,서대문구,살인,미상,0
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,14미만,0
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,14세,15
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,15세,16
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,16세,18
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,17세,32
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,18세,44
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,19세,56
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,20세,45
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,21~25,281
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,26~30,186
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,31~35,193
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,36~40,211
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,41~45,263
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,46~50,303
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,51~55,271
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,56~60,201
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,61~64,83
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,65~70,84
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,71이상,79
2015,서대문,서울 서대문구 통일로 113,서대문구,폭력,미상,33
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,14미만,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,14세,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,15세,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,16세,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,17세,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,18세,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,19세,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,20세,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,21~25,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,26~30,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,31~35,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,36~40,1
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,41~45,1
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,46~50,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,51~55,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,56~60,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,61~64,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,65~70,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,71이상,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,살인,미상,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,14미만,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,14세,0
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,15세,7
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,16세,12
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,17세,3
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,18세,9
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,19세,7
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,20세,12
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,21~25,84
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,26~30,85
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,31~35,105
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,36~40,105
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,41~45,151
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,46~50,177
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,51~55,197
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,56~60,139
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,61~64,67
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,65~70,55
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,71이상,67
2015,혜화,서울시 종로구 창경궁로 112-16,종로구,폭력,미상,26
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,14미만,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,14세,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,15세,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,16세,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,17세,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,18세,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,19세,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,20세,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,21~25,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,26~30,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,31~35,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,36~40,1
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,41~45,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,46~50,2
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,51~55,1
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,56~60,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,61~64,1
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,65~70,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,71이상,0
2015,용산,서울시 용산구 원효로89길 24,용산구,살인,미상,0
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,14미만,1
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,14세,3
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,15세,10
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,16세,18
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,17세,31
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,18세,16
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,19세,32
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,20세,30
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,21~25,193
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,26~30,277
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,31~35,321
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,36~40,275
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,41~45,253
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,46~50,266
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,51~55,264
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,56~60,189
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,61~64,79
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,65~70,75
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,71이상,51
2015,용산,서울시 용산구 원효로89길 24,용산구,폭력,미상,41
2015,성북,서울 성북구 보문로 170,성북구,살인,14미만,0
2015,성북,서울 성북구 보문로 170,성북구,살인,14세,0
2015,성북,서울 성북구 보문로 170,성북구,살인,15세,0
2015,성북,서울 성북구 보문로 170,성북구,살인,16세,0
2015,성북,서울 성북구 보문로 170,성북구,살인,17세,0
2015,성북,서울 성북구 보문로 170,성북구,살인,18세,0
2015,성북,서울 성북구 보문로 170,성북구,살인,19세,0
2015,성북,서울 성북구 보문로 170,성북구,살인,20세,0
2015,성북,서울 성북구 보문로 170,성북구,살인,21~25,0
2015,성북,서울 성북구 보문로 170,성북구,살인,26~30,0
2015,성북,서울 성북구 보문로 170,성북구,살인,31~35,0
2015,성북,서울 성북구 보문로 170,성북구,살인,36~40,0
2015,성북,서울 성북구 보문로 170,성북구,살인,41~45,2
2015,성북,서울 성북구 보문로 170,성북구,살인,46~50,0
2015,성북,서울 성북구 보문로 170,성북구,살인,51~55,1
2015,성북,서울 성북구 보문로 170,성북구,살인,56~60,1
2015,성북,서울 성북구 보문로 170,성북구,살인,61~64,0
2015,성북,서울 성북구 보문로 170,성북구,살인,65~70,0
2015,성북,서울 성북구 보문로 170,성북구,살인,71이상,0
2015,성북,서울 성북구 보문로 170,성북구,살인,미상,0
2015,성북,서울 성북구 보문로 170,성북구,폭력,14미만,0
2015,성북,서울 성북구 보문로 170,성북구,폭력,14세,5
2015,성북,서울 성북구 보문로 170,성북구,폭력,15세,16
2015,성북,서울 성북구 보문로 170,성북구,폭력,16세,34
2015,성북,서울 성북구 보문로 170,성북구,폭력,17세,19
2015,성북,서울 성북구 보문로 170,성북구,폭력,18세,19
2015,성북,서울 성북구 보문로 170,성북구,폭력,19세,30
2015,성북,서울 성북구 보문로 170,성북구,폭력,20세,25
2015,성북,서울 성북구 보문로 170,성북구,폭력,21~25,152
2015,성북,서울 성북구 보문로 170,성북구,폭력,26~30,113
2015,성북,서울 성북구 보문로 170,성북구,폭력,31~35,136
2015,성북,서울 성북구 보문로 170,성북구,폭력,36~40,124
2015,성북,서울 성북구 보문로 170,성북구,폭력,41~45,134
2015,성북,서울 성북구 보문로 170,성북구,폭력,46~50,157
2015,성북,서울 성북구 보문로 170,성북구,폭력,51~55,183
2015,성북,서울 성북구 보문로 170,성북구,폭력,56~60,141
2015,성북,서울 성북구 보문로 170,성북구,폭력,61~64,50
2015,성북,서울 성북구 보문로 170,성북구,폭력,65~70,48
2015,성북,서울 성북구 보문로 170,성북구,폭력,71이상,41
2015,성북,서울 성북구 보문로 170,성북구,폭력,미상,11
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,14미만,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,14세,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,15세,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,16세,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,17세,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,18세,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,19세,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,20세,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,21~25,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,26~30,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,31~35,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,36~40,1
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,41~45,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,46~50,3
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,51~55,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,56~60,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,61~64,1
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,65~70,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,71이상,1
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,살인,미상,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,14미만,0
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,14세,18
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,15세,17
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,16세,27
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,17세,17
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,18세,34
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,19세,51
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,20세,25
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,21~25,227
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,26~30,237
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,31~35,309
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,36~40,281
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,41~45,341
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,46~50,421
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,51~55,448
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,56~60,335
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,61~64,161
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,65~70,113
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,71이상,111
2015,동대문,서울시 동대문구 약령시로21길 29,동대문구,폭력,미상,56
2015,마포,서울시 마포구 마포대로 183,마포구,살인,14미만,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,14세,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,15세,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,16세,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,17세,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,18세,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,19세,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,20세,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,21~25,1
2015,마포,서울시 마포구 마포대로 183,마포구,살인,26~30,2
2015,마포,서울시 마포구 마포대로 183,마포구,살인,31~35,1
2015,마포,서울시 마포구 마포대로 183,마포구,살인,36~40,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,41~45,2
2015,마포,서울시 마포구 마포대로 183,마포구,살인,46~50,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,51~55,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,56~60,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,61~64,0
2015,마포,서울시 마포구 마포대로 183,마포구,살인,65~70,1
2015,마포,서울시 마포구 마포대로 183,마포구,살인,71이상,1
2015,마포,서울시 마포구 마포대로 183,마포구,살인,미상,0
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,14미만,0
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,14세,7
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,15세,6
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,16세,11
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,17세,30
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,18세,46
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,19세,88
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,20세,69
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,21~25,541
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,26~30,494
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,31~35,493
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,36~40,342
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,41~45,387
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,46~50,328
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,51~55,330
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,56~60,242
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,61~64,115
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,65~70,93
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,71이상,71
2015,마포,서울시 마포구 마포대로 183,마포구,폭력,미상,74
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,14미만,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,14세,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,15세,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,16세,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,17세,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,18세,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,19세,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,20세,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,21~25,4
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,26~30,3
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,31~35,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,36~40,1
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,41~45,2
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,46~50,1
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,51~55,4
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,56~60,1
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,61~64,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,65~70,1
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,71이상,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,살인,미상,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,14미만,0
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,14세,14
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,15세,33
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,16세,34
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,17세,35
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,18세,42
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,19세,26
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,20세,42
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,21~25,294
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,26~30,383
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,31~35,447
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,36~40,442
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,41~45,550
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,46~50,629
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,51~55,569
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,56~60,433
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,61~64,184
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,65~70,159
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,71이상,89
2015,영등포,서울시 영등포구 국회대로 608,영등포구,폭력,미상,91
