인허가일자,상세영업상태명,폐업일자,지번주소,도로명주소,사업장명,업태구분명
20160812,영업,0,서울특별시 종로구 청운동 4-20번지 지하1층 ,서울특별시 종로구 자하문로36길 40 지하1층 (청운동),다솜이야기,제과제빵
20160331,영업,0,서울특별시 종로구 효자동 62번지 1층 ,서울특별시 종로구 자하문로24길 24 1층 (효자동),베어(bear),제과제빵
20120615,영업,0,서울특별시 종로구 화동 65-2번지 ,서울특별시 종로구 북촌로5가길 44-2 지상1층 (화동),삼청동 4차원,제과제빵
20161223,영업,0,서울특별시 종로구 창신동 290번지 ,서울특별시 종로구 종로 339 12층 (창신동),한국맥도날드(유)서울동묘역점,제과제빵
20180426,영업,0,서울특별시 종로구 계동 86번지 ,서울특별시 종로구 계동길 61 1층 (계동),GS25 계동중앙점,제과제빵
20060208,영업,0,서울특별시 종로구 명륜2가 138-1번지 외1필지 ,서울특별시 종로구 성균관로 21 (명륜2가외1필지),커피만 성균관대점,제과제빵
20140305,영업,0,서울특별시 종로구 이화동 9-541번지 지상 12층 ,서울특별시 종로구 율곡로19길 68-7 지상 12층 (이화동),언덕에,제과제빵
20010914,영업,0,서울특별시 종로구 숭인동 1399-0번지 ,서울특별시 종로구 난계로29가길 2 (숭인동),이디야에스프레소신설점,제과제빵
20170518,영업,0,서울특별시 종로구 평창동 460-2번지 1층 ,서울특별시 종로구 평창30길 11 1층 (평창동),고래미역,제과제빵
20170120,영업,0,서울특별시 종로구 숭인동 1062번지 1층 ,서울특별시 종로구 숭인동길 16 1층 (숭인동),GS25 숭인현대점,제과제빵
20051216,영업,0,서울특별시 종로구 동숭동 195-6번지 ,서울특별시 종로구 이화장길 94 (동숭동),에쯔,제과제빵
20171114,영업,0,서울특별시 종로구 명륜4가 187번지 이화빌딩 ,서울특별시 종로구 창경궁로 236 1층 (명륜4가),(주)비지에프휴먼넷 CU명륜성대점,제과제빵
20060704,영업,0,서울특별시 종로구 숭인동 76번지 롯데캐슬 107호 1층 ,서울특별시 종로구 종로 347 (숭인동롯데캐슬 107호 1층),던킨도너츠,제과제빵
20160203,영업,0,서울특별시 종로구 연지동 136-46번지 2층 ,서울특별시 종로구 대학로 19 2층 (연지동),뇨뇨(nyonyo),제과제빵
20151105,영업,0,서울특별시 종로구 와룡동 140번지 지하1층 ,서울특별시 종로구 돈화문로 85 지하1층 (와룡동),케이에이치아이(KHI),제과제빵
20160322,영업,0,서울특별시 종로구 교남동 62-1번지 팰리스에비뉴 4블럭 4124호,,라빵베이킹,제과제빵
20151223,영업,0,서울특별시 종로구 연지동 184번지 지상1층 ,서울특별시 종로구 김상옥로 10 지상1층 (연지동),커피 ?(coffee #),제과제빵
20160922,영업,0,서울특별시 종로구 사직동 1-7번지 ,서울특별시 종로구 사직로9길 18 1층 (사직동),사직동 그 가게,제과제빵
20050426,영업,0,서울특별시 종로구 종로6가 251-1번지 ,서울특별시 종로구 종로41길 1 (종로6가),이삭토스트,제과제빵
20081114,영업,0,서울특별시 종로구 당주동 168번지 당주빌딩1층D호 ,서울특별시 종로구 새문안로5길 5-27 (당주동당주빌딩1층D호),빈트리,제과제빵
20120315,영업,0,서울특별시 종로구 옥인동 104번지 ,서울특별시 종로구 옥인길 8 1층 (옥인동),Slow bread EVER,제과제빵
20180730,영업,0,서울특별시 종로구 삼청동 22번지 ,서울특별시 종로구 삼청로 132 2층 (삼청동),셧업커피숍,제과제빵
20180907,영업,0,서울특별시 종로구 종로6가 289-42번지 ,서울특별시 종로구 종로 266 동대문종합시장 B동 6층 17호 (종로6가),뉴욕버거 동대문종합시장점,제과제빵
20110818,폐업,20200121,서울특별시 종로구 창신동 393-12번지 지상1층 ,서울특별시 종로구 지봉로 13 (창신동지상1층),커피제이,제과제빵
19780928,영업,0,서울특별시 중구 신당동 310-0번지 ,,고려당분점,제과제빵
20020514,영업,0,서울특별시 중구 명동2가 25-31번지 (1층) ,서울특별시 중구 명동10길 31-1 (명동2가(1층)),뉴질랜드내츄럴 명동2호점,제과제빵
20020713,영업,0,서울특별시 중구 명동1가 74-1번지 (1층) ,서울특별시 중구 명동길 11 (명동1가(1층)),아이팝(I-POP),제과제빵
20011219,영업,0,서울특별시 중구 태평로2가 150번지 지하1층 ,서울특별시 중구 세종대로 55 (태평로2가지하1층),천수나라,제과제빵
20030806,영업,0,서울특별시 중구 명동1가 28-2번지 (지상1층) ,서울특별시 중구 명동길 49 (명동1가(지상1층)),75도,제과제빵
20030324,영업,0,서울특별시 중구 소공동 1번지 외6필지 롯데백화점(지하1층) ,,오이시이야끼야,제과제빵
19680927,영업,0,서울특별시 중구 신당동 106-0번지 ,,오댈로,제과제빵
19750410,영업,0,서울특별시 중구 신당동 65-6번지 ,,청자당,제과제빵
20030501,영업,0,서울특별시 중구 충무로1가 52-5번지 (신세계본점지하1층) ,서울특별시 중구 소공로 63 (충무로1가(신세계본점지하1층)),아미산,제과제빵
20010920,영업,0,서울특별시 중구 초동 75-3번지 지상1층 ,서울특별시 중구 마른내로 40 (초동지상1층),한평커피,제과제빵
20010627,영업,0,서울특별시 중구 을지로2가 50-0번지 기업은행소비조합지하1층 ,서울특별시 중구 을지로 79 (을지로2가기업은행소비조합지하1층),고려당,제과제빵
20190917,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 본점 ,서울특별시 중구 남대문로 81 롯데백화점 본점 8층 (소공동),롯데백화점 본점 이도카페,제과제빵
19831101,영업,0,서울특별시 중구 신당동 54-0번지 ,,던킨도너츠,제과제빵
20070220,영업,0,서울특별시 중구 서소문동 21-1번지 (지상1층) ,서울특별시 중구 서소문로 135 (서소문동(지상1층)),미니스톱 서울시청역점,제과제빵
20140409,영업,0,서울특별시 중구 신당동 200-5번지 누죤상가 7층 302호303호 ,서울특별시 중구 을지로45길 62 7층 (신당동 누죤상가 7층 302호303호),다락방(DALAGBANG),제과제빵
20081105,영업,0,서울특별시 중구 을지로6가 18-21번지 굿모닝시티 9층(902-5호) ,서울특별시 중구 장충단로 247 (을지로6가굿모닝시티 9층(902-5호)),던킨도너츠 굿모닝시티점,제과제빵
20190703,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 본점 ,서울특별시 중구 남대문로 81 롯데백화점 본점  지하1층 (소공동),강릉 중화 짬뽕빵,제과제빵
20090515,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 지하1층 ,,린즈컵케이크,제과제빵
20090217,영업,0,서울특별시 중구 태평로1가 31번지 시청역상가  (151-01) ,서울특별시 중구 세종대로 110 (태평로1가시청역상가  (151-01)),딜리셔스,제과제빵
20090219,영업,0,서울특별시 중구 명동1가 51번지 ,서울특별시 중구 명동7길 6 1층 (명동1가),타이거슈가 명동점,제과제빵
20090707,영업,0,서울특별시 중구 신당동 106-1번지 신당역 지하2층 ,,스위트만쥬,제과제빵
20140303,영업,0,서울특별시 중구 소공동 1번지 지하1층 ,서울특별시 중구 남대문로 81 (소공동 지하1층),곰소뜸 롯데백화점본점,제과제빵
20190415,영업,0,서울특별시 중구 남산동2가 41-2번지 ,서울특별시 중구 퇴계로20나길 10 4층 (남산동2가),루체,제과제빵
20190122,영업,0,서울특별시 중구 명동2가 53-1번지 포라리스 ,서울특별시 중구 명동4길 25 포라리스 1층 1002호 (명동2가),아리랑 핫도그,제과제빵
20190114,영업,0,서울특별시 중구 태평로2가 361-1번지 ,서울특별시 중구 세종대로 91 12층 (태평로2가),디초콜릿커피앤드 덕수궁점,제과제빵
20110930,영업,0,서울특별시 중구 황학동 2545번지 (지하2층) ,서울특별시 중구 청계천로 400 (황학동(지하2층)),(주)일신푸드시스템,제과제빵
20091009,영업,0,서울특별시 중구 명동2가 97-2번지 지상1층 ,서울특별시 중구 남대문로 62 (명동2가지상1층),호두고르기,제과제빵
20180226,영업,0,서울특별시 중구 을지로3가 278번지 3층 ,서울특별시 중구 을지로16길 5-1 3층 (을지로3가),커피사,제과제빵
20091119,영업,0,서울특별시 중구 봉래동2가 122번지 롯데마트내지상2층 ,서울특별시 중구 청파로 426 (봉래동2가롯데마트내지상2층),레빠니,제과제빵
20180405,영업,0,서울특별시 중구 명동2가 54-34번지 12층 ,서울특별시 중구 명동6길 2 12층 (명동2가),원스토리,제과제빵
19870924,영업,0,서울특별시 중구 신당동 140-34번지 ,서울특별시 중구 다산로44길 53 (신당동),신라베이커리,제과제빵
19930629,영업,0,서울특별시 중구 신당동 217-95번지 ,서울특별시 중구 청계천로 318 (신당동),가나안제과,제과제빵
20150420,영업,0,서울특별시 중구 남대문로5가 541번지 서울스퀘어 지하1층 31-1호 ,서울특별시 중구 한강대로 416 (남대문로5가 서울스퀘어 지하1층 31-1호),멜로우힐 서울스퀘어점,제과제빵
19880329,영업,0,서울특별시 중구 흥인동 0-0번지 ,,주)프라자제과롯데,제과제빵
19940808,영업,0,서울특별시 중구 소공동 1-0번지 ,,카도로,제과제빵
20110321,영업,0,서울특별시 중구 신당동 775번지 제일평화시장 3층 ,,제일평화시장 3층 매점,제과제빵
20141125,영업,0,서울특별시 중구 충무로1가 52-5번지 신세계백화점 지하1층 ,서울특별시 중구 소공로 63 (충무로1가 신세계백화점 지하1층),도쿄빵야,제과제빵
20160701,영업,0,서울특별시 중구 충무로5가 36-2번지 1층105호 ,서울특별시 중구 퇴계로49길 14 1층 105호 (충무로5가),GS25 중구엘크루점,제과제빵
19880607,영업,0,서울특별시 중구 소공동 1-42번지 ,,윈첼도우넛하우스,제과제빵
19890812,영업,0,서울특별시 중구 소공동 1번지 외6필지 롯데백화점(지하1층) ,,탑,제과제빵
20160420,영업,0,서울특별시 중구 정동 22번지 ,서울특별시 중구 정동길 3 1층 (정동 경향아트힐),아재커피 정동점,제과제빵
19950503,영업,0,서울특별시 중구 회현동1가 199-6번지 ,서울특별시 중구 남대문시장길 61 (회현동1가),에이투렛,제과제빵
20101020,영업,0,서울특별시 중구 서소문동 12-1번지 외 2필지 1층 ,서울특별시 중구 서소문로 141 (서소문동외 2필지 1층),빈스앤베리즈 시청역점,제과제빵
20170517,영업,0,서울특별시 중구 다동 58-1번지 1층 104호 ,서울특별시 중구 다동길 33 (다동 1층 104호),팬덤커피,제과제빵
20140912,영업,0,서울특별시 중구 명동2가 1-1번지 ,서울특별시 중구 명동길 74 1층 (명동2가),카페 리브레,제과제빵
19930827,영업,0,서울특별시 중구 회현동1가 194-7번지 ,서울특별시 중구 퇴계로 68 (회현동1가),부산뉴욕제과,제과제빵
19990226,영업,0,서울특별시 중구 을지로6가 18-12번지 두산타워B2 326 ,서울특별시 중구 장충단로 275 (을지로6가두산타워B2 326),두산베이커리,제과제빵
19890320,영업,0,서울특별시 중구 태평로2가 250-0번지 ,서울특별시 중구 세종대로 67 (태평로2가),도나도너츠,제과제빵
20100212,영업,0,서울특별시 중구 소공동 25번지 (지상1층) ,서울특별시 중구 남대문로7길 13 (소공동(지상1층)),엠엠티에이치 소공점108호,제과제빵
20120403,영업,0,서울특별시 중구 충무로4가 120-3번지 진양상가 나호10호 ,서울특별시 중구 퇴계로 217 1층 나호 10호 (충무로4가 진양상가),신스커피(Shin's Coffee),제과제빵
19970124,영업,0,서울특별시 중구 명동2가 54-0번지 ,,(주)마인에스에이명동점,제과제빵
19870718,영업,0,서울특별시 중구 순화동 7-0번지 ,서울특별시 중구 서소문로 88 (순화동),신라명과,제과제빵
20000324,영업,0,서울특별시 중구 을지로6가 185-0번지 밀리오레9층 ,,베스킨라빈스밀리오레동대문점,제과제빵
20170607,영업,0,서울특별시 중구 을지로2가 149-10번지 대현프리몰 을지스타몰 을특 1-1 ,서울특별시 중구 을지로 지하 88 (을지로2가 대현프리몰 을지스타몰 을특 1-1),바비공방 cafe,제과제빵
20170717,영업,0,서울특별시 중구 회현동1가 203번지 우리은행 본점 지하1층 ,서울특별시 중구 소공로 51 (회현동1가 우리은행 본점 지하1층),우리라운지,제과제빵
20160426,영업,0,서울특별시 중구 황학동 1204번지 1층 ,서울특별시 중구 마장로14길 11 (황학동),쥬스박스,제과제빵
20151012,영업,0,서울특별시 중구 주자동 43-1번지 흥국빌딩 지하1층 ,서울특별시 중구 퇴계로 166 (주자동 흥국빌딩 지하1층),(주)씨앤지풀서비스 흥국제선점,제과제빵
19930820,영업,0,서울특별시 중구 신당동 292-86번지 ,서울특별시 중구 다산로 215-2 (신당동),바게뜨,제과제빵
20170623,영업,0,서울특별시 중구 충무로1가 52-5번지 신세계백화점 지하1층 ,서울특별시 중구 소공로 63 (충무로1가 신세계백화점 지하1층),(주)하루식품,제과제빵
20100730,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 지하1 ,,어해원,제과제빵
20100730,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 지하1층 ,,맥랑,제과제빵
20100225,영업,0,서울특별시 중구 서소문동 41-3번지 지상1층 ,서울특별시 중구 서소문로 117 (서소문동지상1층),탐앤탐스 대한항공서소문점,제과제빵
20181022,영업,0,서울특별시 중구 을지로7가 32-3번지 1층 ,서울특별시 중구 을지로 282-1 1층 (을지로7가),감성커피,제과제빵
20120911,영업,0,서울특별시 중구 흥인동 158-9번지 1층 ,서울특별시 중구 다산로47길 28 1층 (흥인동),북해빙수,제과제빵
20100518,영업,0,서울특별시 중구 다동 33번지 지상1층 ,서울특별시 중구 청계천로 30 (다동지상1층),투썸플레이스예금보험공사점,제과제빵
20121121,영업,0,서울특별시 중구 태평로1가 62-4번지 ,서울특별시 중구 세종대로21길 52 1층 (태평로1가),카페 앤 키오스크(Cafe N Kiosk),제과제빵
19920619,영업,0,서울특별시 중구 신당동 153-30번지 ,서울특별시 중구 퇴계로90길 30 (신당동),로얄몬드,제과제빵
20150805,영업,0,서울특별시 중구 신당동 377-151번지 2층 ,서울특별시 중구 다산로19길 49 (신당동 2층),(주) 커피집,제과제빵
20200416,영업,0,서울특별시 중구 을지로3가 282-8번지 을지로3가역 3호선 ,서울특별시 중구 을지로 지하 129 을지로3가역 3호선 지하2층 211호 (을지로3가),팜에이트 을지로3가점,제과제빵
19950417,영업,0,서울특별시 중구 충무로5가 79-2번지 ,서울특별시 중구 서애로 7 (충무로5가),베스킨라빈스,제과제빵
20170228,영업,0,서울특별시 중구 초동 72-10번지 1층 ,서울특별시 중구 마른내로 28 (초동 1층),GS25 나인트리호텔점,제과제빵
20170407,영업,0,서울특별시 중구 을지로6가 18-35번지 지하1층 160호 ,서울특별시 중구 장충단로 253 (을지로6가 지하1층 160호),콩툰 동대문점,제과제빵
19841002,영업,0,서울특별시 중구 남대문로4가 45번지 ,서울특별시 중구 세종대로 39 (남대문로4가),태평당,제과제빵
20200414,영업,0,서울특별시 중구 인현동1가 57-2번지 ,서울특별시 중구 충무로4길 21 2층 (인현동1가),멈.칫,제과제빵
20080228,영업,0,서울특별시 중구 저동2가 78번지 외13필지 비즈센터 102호(지상1층) ,서울특별시 중구 수표로 45 (저동2가외13필지 비즈센터 102호(지상1층)),이디야 을지로3가점,제과제빵
19841012,영업,0,서울특별시 중구 태평로2가 150-0번지 ,서울특별시 중구 세종대로 55 (태평로2가),궁과전,제과제빵
20050117,영업,0,서울특별시 중구 봉래동2가 122-11번지 롯데마트(지상2층) ,서울특별시 중구 한강대로 405 (봉래동2가롯데마트(지상2층)),누들킹 롯데마트 서울역점,제과제빵
20040402,영업,0,서울특별시 중구 소공동 1번지 외6필지 롯데백화점(지하1층) ,,(주)고구마연구하는사람들,제과제빵
19781207,영업,0,서울특별시 중구 신당동 361-58번지 ,서울특별시 중구 다산로 113 (신당동),고려당,제과제빵
19860508,영업,0,서울특별시 중구 을지로1가 101-1번지 ,서울특별시 중구 을지로 35 (을지로1가),한가람,제과제빵
20020401,영업,0,서울특별시 중구 을지로6가 18-12번지 두산타워 9층 ,서울특별시 중구 장충단로 275 (을지로6가두산타워 9층),프레쉬 앤 죠이,제과제빵
19861014,영업,0,서울특별시 중구 신당동 541-0번지 ,,아메리카나대우쎈타,제과제빵
20020628,영업,0,서울특별시 중구 충무로2가 66-6번지 (1층 106호) ,서울특별시 중구 명동8가길 11 (충무로2가(1층 106호)),프랑스에 다녀온 붕어빵,제과제빵
19850916,영업,0,서울특별시 중구 인현동1가 101-1번지 ,서울특별시 중구 마른내로 53 (인현동1가),윈첼도우넛,제과제빵
20171113,영업,0,서울특별시 중구 신당동 372-96번지 1층 제6호 ,서울특별시 중구 동호로7길 31 (신당동 1층 제6호),영글찬김밥,제과제빵
19850115,영업,0,서울특별시 중구 중림동 18-6번지 ,,명보제과,제과제빵
20050617,영업,0,서울특별시 중구 수하동 65-1번지 (지상1층) ,서울특별시 중구 남대문로10길 6 (수하동(지상1층)),카페 루이스,제과제빵
19861110,영업,0,서울특별시 중구 서소문동 201-4번지 ,,하나스넥,제과제빵
20060628,영업,0,서울특별시 중구 소공동 1번지 롯데백화점(지하1층) ,서울특별시 중구 남대문로 81 (소공동 롯데백화점(지하1층)),움트,제과제빵
20080923,영업,0,서울특별시 중구 소공동 1번지 롯데백화점 본점 (지하1층) ,,리안스베이글,제과제빵
20031008,영업,0,서울특별시 중구 장충동1가 56-17번지 (지상1층) ,서울특별시 중구 장충단로 175 (장충동1가(지상1층)),파리바게뜨 장충동점,제과제빵
20040331,영업,0,서울특별시 중구 을지로6가 18-12번지 외1필지(지상8층) ,서울특별시 중구 장충단로 275 (을지로6가외1필지(지상8층)),프렛즐,제과제빵
20020628,영업,0,서울특별시 중구 중림동 500번지 1층 109호110호 ,서울특별시 중구 서소문로 38 (중림동1층 109호110호),썬메리제빵제과,제과제빵
20041028,영업,0,서울특별시 중구 서소문동 37번지 서울시청별관(지상1층) ,,네스카페,제과제빵
20020730,영업,0,서울특별시 중구 남창동 52-1번지 (B2층7호) ,서울특별시 중구 남대문시장4길 32 (남창동(B2층7호)),파라피스피자남대문점,제과제빵
20190709,폐업,20200409,서울특별시 중구 저동1가 48번지 대신파이낸스센터(Daishin Finance Center) ,서울특별시 중구 삼일대로 343 대신파이낸스센터(Daishin Finance Center) 지하1층 (저동1가),브알라 대신파이낸스점,제과제빵
20180618,폐업,20200421,서울특별시 중구 남대문로5가 19-1번지 1층 ,서울특별시 중구 세종대로 26-1 1층 (남대문로5가),써브웨이 숭례문점,제과제빵
20081201,영업,0,서울특별시 용산구 이촌동 301-160번지 현대(아)상가11동 108호 ,서울특별시 용산구 이촌로 303 (이촌동현대(아)상가11동 108호),(주)한스케익 이촌점,제과제빵
19980914,영업,0,서울특별시 용산구 원효로1가 47-14번지 ,서울특별시 용산구 원효로89길 11 (원효로1가),빵공장베이커리,제과제빵
20190916,영업,0,서울특별시 용산구 용문동 23-4번지 최치과의원 ,서울특별시 용산구 새창로 126 1층 (용문동),지에스(GS)25용문시장점,제과제빵
20170908,영업,0,서울특별시 용산구 용산동5가 24-1번지 파크타워1층 상가12호 ,서울특별시 용산구 서빙고로 69 1층 상가12호 (용산동5가 파크타워),GS25용산파크타워점,제과제빵
20190312,영업,0,서울특별시 용산구 한강로3가 65-157번지 ,서울특별시 용산구 한강대로14길 12 12층 (한강로3가),골드문커피,제과제빵
20101112,영업,0,서울특별시 용산구 한강로2가 15-19번지 (지하1층지상1층) ,서울특별시 용산구 청파로 122 (한강로2가(지하1층지상1층)),파리바게뜨(하나로마트점),제과제빵
20120322,영업,0,서울특별시 용산구 한남동 707-18번지 외1필지(지상1층) ,서울특별시 용산구 한남대로 72 (한남동 707-18외1필지 지상1층),이디야IBK고객센터,제과제빵
20120330,영업,0,서울특별시 용산구 용문동 32-59번지 지상1층 101호 ,서울특별시 용산구 새창로 92 (용문동 32-59 지상1층 101호),예감,제과제빵
20100325,영업,0,서울특별시 용산구 한강로3가 40-999번지 이마트 지하2층 ,서울특별시 용산구 한강대로23길 55 지하2층 (한강로3가 이마트),버거킹용산이마트점,제과제빵
20101206,영업,0,서울특별시 용산구 이촌동 301-27번지 (지상1층) 103호 ,서울특별시 용산구 이촌로65가길 78 (이촌동(지상1층) 103호),카모메 동부이촌점,제과제빵
20170717,영업,0,서울특별시 용산구 한강로2가 342번지 ,서울특별시 용산구 한강대로 95 지하1층 111호 (한강로2가),(주)국제흥업개발던킨도너츠용산센트럴점,제과제빵
20170623,영업,0,서울특별시 용산구 원효로1가 39-6번지 ,서울특별시 용산구 원효로 255 1층 (원효로1가),GS25원효로점,제과제빵
20120718,영업,0,서울특별시 용산구 후암동 445-8번지 (지상1층)제1호 ,서울특별시 용산구 소월로2길 29 (후암동 445-8 제1호 지상1층),소월길커피,제과제빵
20040517,영업,0,서울특별시 용산구 청파동3가 109-20번지 (지상1층) ,서울특별시 용산구 청파로47길 41 (청파동3가(지상1층)),던킨도너츠숙명여대점,제과제빵
20120305,영업,0,서울특별시 용산구 이촌동 302-52번지 엘지프라자 지120호(지하1층) ,서울특별시 용산구 이촌로 200 (이촌동 302-52 엘지프라자 지120호 지하1층),죽향기,제과제빵
20131014,영업,0,서울특별시 용산구 이촌동 300-322번지 지상3층 ,서울특별시 용산구 이촌로 274 (이촌동 300-322 지상3층),엘보르다도,제과제빵
20100910,영업,0,서울특별시 용산구 갈월동 93-30번지 (지상1층) ,서울특별시 용산구 한강대로77길 12 (갈월동(지상1층)),크런치오븐,제과제빵
20171012,영업,0,서울특별시 용산구 후암동 30-90번지 1층 ,서울특별시 용산구 두텁바위로 160 1층 (후암동),에이치엠푸드,제과제빵
20130314,영업,0,서울특별시 용산구 용산동3가 1-2번지 ,서울특별시 용산구 한강대로62가길 20 (용산동3가 1-2 지상1층),카페욜로(CAFE YOLO),제과제빵
